주문 번호,주문 일자,배송 일자,배송 방법,고객번호,고객명,고객 세그먼트,시군구,시도,국가,제품 코드,제품 대분류,제품 중분류,제품명,관리자,반품?,매출,수량,할인율,수익
IN-2021-10265,8/10/21,8/12/21,빠른 배송,KH-16330,서주철,기업 고객,북구,울산광역시,대한민국,TEC-CO-10001472,사무기기,복사기,"Sharp Copy Machine, Laser",Kai,,975283.2,4,0,477849.6
ID-2021-59293,11/5/21,11/7/21,빠른 배송,JD-16015,서민경,소비자,구로구,서울특별시,대한민국,TEC-AC-10001639,사무기기,악세사리,"Belkin Flash Drive, Erganomic",Simon,Yes,66899.25,3,0.45,-32887.35
ID-2021-59293,11/5/21,11/7/21,빠른 배송,JD-16015,서민경,소비자,구로구,서울특별시,대한민국,FUR-CH-10004312,가구,의자,"Hon Bag Chairs, Set of Two",Simon,Yes,253827,7,0.25,-3427.2
ID-2021-59293,11/5/21,11/7/21,빠른 배송,JD-16015,서민경,소비자,구로구,서울특별시,대한민국,FUR-TA-10003003,가구,탁자,"Lesro Wood Table, Rectangular",Simon,Yes,1067175,5,0.55,-996030
IN-2021-17202,5/3/21,5/8/21,표준 배송,VD-21670,진라연,소비자,군포시,경기도,대한민국,OFF-LA-10000635,사무용품,라벨,"Harbour Creations Shipping Labels, 5000 Label Set",Simon,,50161.05,5,0.17,13900.05
IN-2021-17202,5/3/21,5/8/21,표준 배송,VD-21670,진라연,소비자,군포시,경기도,대한민국,OFF-FA-10002015,사무용품,파스너,"Stockwell Push Pins, 12 Pack",Simon,,23366.16,2,0.17,-1175.04
IN-2021-17202,5/3/21,5/8/21,표준 배송,VD-21670,진라연,소비자,군포시,경기도,대한민국,FUR-CH-10003965,가구,의자,"Hon Rocking Chair, Red",Simon,,486298.26,5,0.27,79930.26
IN-2021-68729,6/23/21,6/25/21,빠른 배송,SG-20605,노현선,소비자,남원시,전라북도,대한민국,FUR-BO-10001216,가구,책장,"Sauder 3-Shelf Cabinet, Mobile",Edwin,,517752,3,0,207100.8
IN-2021-38307,12/8/21,12/12/21,표준 배송,SE-20110,차혜민,소비자,동래구,부산광역시,대한민국,OFF-BI-10000305,사무용품,바인더,"Wilson Jones Index Tab, Durable",Kai,,16218,2,0,2876.4
ID-2021-22935,10/11/21,10/16/21,표준 배송,DJ-13630,심소연,소비자,경주시,경상북도,대한민국,OFF-SU-10000997,사무용품,일반 사무용품,"Fiskars Shears, Easy Grip",Kai,,251226,5,0,52632
IN-2021-54190,11/19/21,11/26/21,표준 배송,SF-20200,문제원,소비자,화성시,경기도,대한민국,OFF-PA-10000383,사무용품,종이,"Green Bar Note Cards, Premium",Simon,,63648,2,0,3182.4
IN-2021-54190,11/19/21,11/26/21,표준 배송,SF-20200,문제원,소비자,화성시,경기도,대한민국,FUR-TA-10001113,가구,탁자,"Barricks Training Table, Fully Assembled",Simon,,1141578.9,5,0.3,260910.9
IN-2021-61176,11/24/21,11/26/21,빠른 배송,SC-20770,최재현,기업 고객,달서구,대구광역시,대한민국,OFF-EN-10000383,사무용품,봉투,"Ames Clasp Envelope, Recycled",Kai,,30600,5,0,6426
IN-2021-25259,12/11/21,12/13/21,특급 배송,CG-12040,안인경,홈 오피스,무주군,전라북도,대한민국,TEC-AC-10000639,사무기기,악세사리,"Belkin Router, Bluetooth",Edwin,,791775,3,0,229591.8
ID-2021-57718,6/30/21,7/4/21,표준 배송,RR-19525,구다현,기업 고객,고성군,강원도,대한민국,TEC-AC-10000483,사무기기,악세사리,"SanDisk Memory Card, Bluetooth",Marco,Yes,412769.52,4,0.1,-32154.48
ID-2021-57718,6/30/21,7/4/21,표준 배송,RR-19525,구다현,기업 고객,고성군,강원도,대한민국,OFF-ST-10001824,사무용품,수납용품,"Rogers Box, Single Width",Marco,Yes,44064,2,0.1,-1958.4
ID-2021-57718,6/30/21,7/4/21,표준 배송,RR-19525,구다현,기업 고객,고성군,강원도,대한민국,TEC-PH-10000922,사무기기,전화기,"Nokia Headset, with Caller ID",Marco,Yes,469804.86,7,0.1,135652.86
IN-2021-66734,11/27/21,12/2/21,빠른 배송,LE-16810,손영아,소비자,수영구,부산광역시,대한민국,OFF-AR-10000539,사무용품,필기구,"Boston Markers, Easy-Erase",Kai,,54345.6,2,0,3794.4
ID-2021-31818,7/29/21,8/2/21,표준 배송,HG-14845,신지애,소비자,강남구,서울특별시,대한민국,OFF-EN-10003000,사무용품,봉투,"Cameo Mailers, Recycled",Simon,,188496,5,0,75276
ID-2021-31818,7/29/21,8/2/21,표준 배송,HG-14845,신지애,소비자,강남구,서울특별시,대한민국,TEC-PH-10003488,사무기기,전화기,"Nokia Signal Booster, VoIP",Simon,,278643.6,2,0,47368.8
ID-2021-28395,3/31/21,4/6/21,표준 배송,BF-11080,허혁,소비자,서구,광주광역시,대한민국,OFF-SU-10004236,사무용품,일반 사무용품,"Stiletto Letter Opener, Steel",Edwin,,67791.24,5,0.47,-18041.76
ID-2021-28395,3/31/21,4/6/21,표준 배송,BF-11080,허혁,소비자,서구,광주광역시,대한민국,OFF-FA-10002241,사무용품,파스너,"Stockwell Clamps, Bulk Pack",Edwin,,30554.712,3,0.47,-7542.288
IN-2021-12554,12/31/21,1/7/22,표준 배송,YC-21895,전수호,기업 고객,동대문구,서울특별시,대한민국,OFF-ST-10003203,사무용품,수납용품,"Eldon Lockers, Wire Frame",Simon,,803678.4,4,0,345535.2
IN-2021-12554,12/31/21,1/7/22,표준 배송,YC-21895,전수호,기업 고객,동대문구,서울특별시,대한민국,FUR-BO-10001874,가구,책장,"Sauder Corner Shelving, Pine",Simon,,758115,5,0,136323
IN-2021-42542,10/27/21,10/31/21,빠른 배송,CD-11920,주유화,소비자,남구,광주광역시,대한민국,OFF-BI-10000089,사무용품,바인더,"Wilson Jones 3-Hole Punch, Recycled",Edwin,,49158.9,2,0.15,19660.5
IN-2021-22802,6/3/21,6/7/21,표준 배송,KH-16360,남한빛,소비자,안성시,경기도,대한민국,FUR-BO-10003706,가구,책장,"Sauder Stackable Bookrack, Pine",Simon,,421662.186,3,0.07,185827.986
ID-2021-48401,8/7/21,8/11/21,표준 배송,JG-15160,민보람,소비자,영암군,전라남도,대한민국,OFF-BI-10001200,사무용품,바인더,"Avery Binder, Durable",Edwin,,12484.8,1,0.15,-1193.4
IN-2021-51523,12/10/21,12/16/21,표준 배송,HF-14995,남석주,소비자,성남시,경기도,대한민국,FUR-BO-10002510,가구,책장,"Bush 3-Shelf Cabinet, Mobile",Simon,,276782.508,2,0.07,17845.308
IN-2021-70171,4/15/21,4/18/21,특급 배송,MG-17875,김주경,홈 오피스,영암군,전라남도,대한민국,OFF-BI-10000340,사무용품,바인더,"Avery Binding Machine, Clear",Edwin,,177357.6,4,0.1,0
ID-2021-24160,12/30/21,1/2/22,빠른 배송,SB-20170,김자현,소비자,중구,대전광역시,대한민국,TEC-PH-10002601,사무기기,전화기,"Motorola Smart Phone, Cordless",Luke,Yes,590072.04,1,0.1,-39339.36
ID-2021-24160,12/30/21,1/2/22,빠른 배송,SB-20170,김자현,소비자,중구,대전광역시,대한민국,FUR-BO-10002308,가구,책장,"Safco Floating Shelf Set, Metal",Luke,Yes,360223.2,2,0.1,40024.8
IN-2021-62506,11/10/21,11/12/21,빠른 배송,SZ-20035,백혜슬,홈 오피스,동래구,부산광역시,대한민국,TEC-CO-10002526,사무기기,복사기,"Sharp Wireless Fax, Digital",Kai,,3264040.8,9,0,1207629
ID-2021-20604,6/4/21,6/5/21,특급 배송,RF-19345,신윤진,기업 고객,구로구,서울특별시,대한민국,FUR-TA-10001494,가구,탁자,"Lesro Wood Table, Adjustable Height",Simon,Yes,1005926.04,3,0.3,-416790.36
ID-2021-20604,6/4/21,6/5/21,특급 배송,RF-19345,신윤진,기업 고객,구로구,서울특별시,대한민국,OFF-FA-10004813,사무용품,파스너,"Stockwell Rubber Bands, Bulk Pack",Simon,Yes,50581.8,3,0,12576.6
ID-2021-20604,6/4/21,6/5/21,특급 배송,RF-19345,신윤진,기업 고객,구로구,서울특별시,대한민국,OFF-SU-10004872,사무용품,일반 사무용품,"Elite Letter Opener, Easy Grip",Simon,Yes,88495.2,3,0,22950
ID-2021-20604,6/4/21,6/5/21,특급 배송,RF-19345,신윤진,기업 고객,구로구,서울특별시,대한민국,FUR-BO-10001216,가구,책장,"Sauder 3-Shelf Cabinet, Mobile",Simon,Yes,1380672,8,0,552268.8
ID-2021-23593,10/27/21,11/2/21,표준 배송,KN-16390,한민철,기업 고객,남구,울산광역시,대한민국,OFF-SU-10003473,사무용품,일반 사무용품,"Elite Trimmer, Steel",Kai,Yes,111012.21,5,0.47,-14753.79
ID-2021-23593,10/27/21,11/2/21,표준 배송,KN-16390,한민철,기업 고객,남구,울산광역시,대한민국,TEC-CO-10003342,사무기기,복사기,"Canon Fax Machine, High-Speed",Kai,Yes,900951.822,3,0.07,135615.222
ID-2021-30642,5/31/21,6/4/21,빠른 배송,RF-19345,신윤진,기업 고객,구로구,서울특별시,대한민국,OFF-FA-10000038,사무용품,파스너,"Stockwell Clamps, Assorted Sizes",Simon,,56144.88,6,0.45,-36.72
IN-2021-67987,6/3/21,6/5/21,특급 배송,DW-13585,송지훈,기업 고객,무주군,전라북도,대한민국,TEC-AC-10004652,사무기기,악세사리,"Belkin Mouse, Erganomic",Edwin,,141445.44,4,0.1,18800.64
IN-2021-58950,6/21/21,6/24/21,빠른 배송,JM-15265,신민욱,기업 고객,보령시,충청남도,대한민국,OFF-AP-10003473,사무용품,가전,"Hoover Coffee Grinder, Black",Luke,,173265.156,3,0.17,54200.556
ID-2021-42031,5/3/21,5/8/21,표준 배송,PL-18925,현한나,홈 오피스,해운대구,부산광역시,대한민국,OFF-FA-10001521,사무용품,파스너,"Stockwell Thumb Tacks, Assorted Sizes",Kai,,24639.12,4,0.45,-11713.68
IN-2021-46070,3/22/21,3/26/21,표준 배송,DJ-13420,손찬우,기업 고객,서구,대구광역시,대한민국,OFF-AP-10001503,사무용품,가전,"KitchenAid Microwave, Black",Kai,,2360109.15,9,0.17,852844.95
IN-2021-24062,5/12/21,5/19/21,표준 배송,AM-10360,황병인,기업 고객,구로구,서울특별시,대한민국,FUR-BO-10004529,가구,책장,"Sauder 3-Shelf Cabinet, Pine",Simon,,308503.08,2,0.1,6848.28
IN-2021-24062,5/12/21,5/19/21,표준 배송,AM-10360,황병인,기업 고객,구로구,서울특별시,대한민국,OFF-BI-10004651,사무용품,바인더,"Cardinal Binding Machine, Clear",Simon,,135579.42,3,0.1,54152.82
IN-2021-73629,10/14/21,10/18/21,표준 배송,CC-12550,서혜진,소비자,동구,부산광역시,대한민국,TEC-PH-10004200,사무기기,전화기,"Motorola Audio Dock, Full Size",Kai,,534459.6,5,0.4,-142565.4
IN-2021-73629,10/14/21,10/18/21,표준 배송,CC-12550,서혜진,소비자,동구,부산광역시,대한민국,TEC-CO-10001626,사무기기,복사기,"Brother Copy Machine, Color",Kai,,322805.52,2,0.4,-129156.48
IN-2021-40652,5/1/21,5/4/21,특급 배송,RD-19930,한의정,소비자,제천시,충청북도,대한민국,FUR-FU-10001933,가구,가구류,"Tenex Stacking Tray, Black",Luke,,185729.76,8,0.1,41052.96
IN-2021-40652,5/1/21,5/4/21,특급 배송,RD-19930,한의정,소비자,제천시,충청북도,대한민국,FUR-CH-10004306,가구,의자,"SAFCO Bag Chairs, Red",Luke,,45385.92,1,0.1,6034.32
ID-2021-64704,8/31/21,9/5/21,표준 배송,BT-11440,고아담,소비자,광주시,경기도,대한민국,OFF-AR-10002665,사무용품,필기구,"Binney & Smith Markers, Easy-Erase",Simon,,26338.032,2,0.47,-20418.768
IN-2021-48506,3/30/21,4/1/21,특급 배송,SZ-20035,백혜슬,홈 오피스,동래구,부산광역시,대한민국,OFF-AP-10001504,사무용품,가전,"Cuisinart Blender, Black",Kai,,112462.344,2,0.17,20295.144
ID-2021-68834,4/20/21,4/25/21,표준 배송,DS-13030,오아란,홈 오피스,강남구,서울특별시,대한민국,OFF-ST-10004947,사무용품,수납용품,"Fellowes File Cart, Industrial",Simon,,281091.6,4,0.5,-236170.8
IN-2021-28143,12/10/21,12/15/21,표준 배송,NG-18430,허도희,소비자,광산구,광주광역시,대한민국,TEC-CO-10001222,사무기기,복사기,"Sharp Fax Machine, Laser",Edwin,,1809378,6,0,126500.4
IN-2021-68526,7/19/21,7/24/21,표준 배송,MG-17680,남유비,홈 오피스,양평군,경기도,대한민국,OFF-AR-10002458,사무용품,필기구,"Stanley Canvas, Easy-Erase",Simon,,228306.6,5,0.1,68421.6
IN-2021-68526,7/19/21,7/24/21,표준 배송,MG-17680,남유비,홈 오피스,양평군,경기도,대한민국,OFF-ST-10004871,사무용품,수납용품,"Rogers Trays, Blue",Simon,,113244.48,2,0.1,20098.08
IN-2021-49276,8/12/21,8/14/21,빠른 배송,DS-13180,구하영,기업 고객,구리시,경기도,대한민국,OFF-BI-10002708,사무용품,바인더,"Acco Binder, Clear",Simon,,14902.2,1,0,3427.2
IN-2021-49276,8/12/21,8/14/21,빠른 배송,DS-13180,구하영,기업 고객,구리시,경기도,대한민국,TEC-CO-10000794,사무기기,복사기,"Hewlett Wireless Fax, High-Speed",Simon,,771915.6,2,0,308754
IN-2021-49276,8/12/21,8/14/21,빠른 배송,DS-13180,구하영,기업 고객,구리시,경기도,대한민국,OFF-SU-10004814,사무용품,일반 사무용품,"Fiskars Shears, High Speed",Simon,,97185.6,2,0,32068.8
IN-2021-49276,8/12/21,8/14/21,빠른 배송,DS-13180,구하영,기업 고객,구리시,경기도,대한민국,OFF-BI-10002632,사무용품,바인더,"Acco Binding Machine, Recycled",Simon,,367353,7,0,99174.6
IN-2021-56451,10/9/21,10/16/21,표준 배송,FM-14290,유경호,홈 오피스,장흥군,전라남도,대한민국,TEC-MA-10002340,사무기기,전산기기,"Konica Receipt Printer, White",Edwin,Yes,1107658.8,9,0,376471.8
IN-2021-56451,10/9/21,10/16/21,표준 배송,FM-14290,유경호,홈 오피스,장흥군,전라남도,대한민국,FUR-CH-10003354,가구,의자,"Novimex Bag Chairs, Black",Edwin,Yes,88801.2,2,0,856.8
IN-2021-50445,12/27/21,12/29/21,특급 배송,AT-10435,전성기,홈 오피스,전주시,전라북도,대한민국,OFF-BI-10000340,사무용품,바인더,"Avery Binding Machine, Clear",Edwin,,147798,3,0,14779.8
IN-2021-50095,11/1/21,11/5/21,표준 배송,LT-16765,문희진,소비자,북구,부산광역시,대한민국,OFF-AR-10003046,사무용품,필기구,"Sanford Sketch Pad, Fluorescent",Kai,,143024.4,3,0,42870.6
IN-2021-70269,9/1/21,9/5/21,표준 배송,BD-11725,소주현,소비자,양주시,경기도,대한민국,TEC-CO-10003682,사무기기,복사기,"Sharp Ink, Digital",Simon,,455511.6,4,0.1,15116.4
IN-2021-70269,9/1/21,9/5/21,표준 배송,BD-11725,소주현,소비자,양주시,경기도,대한민국,OFF-FA-10001082,사무용품,파스너,"OIC Staples, Assorted Sizes",Simon,,24207.66,3,0.1,-2230.74
IN-2021-70269,9/1/21,9/5/21,표준 배송,BD-11725,소주현,소비자,양주시,경기도,대한민국,OFF-BI-10004986,사무용품,바인더,"Ibico 3-Hole Punch, Recycled",Simon,,141417.9,5,0.1,58032.9
IN-2021-60539,10/15/21,10/21/21,표준 배송,MG-18205,송승환,기업 고객,횡성군,강원도,대한민국,TEC-AC-10000596,사무기기,악세사리,"Enermax Memory Card, Erganomic",Marco,,114444,1,0,48042
IN-2021-60539,10/15/21,10/21/21,표준 배송,MG-18205,송승환,기업 고객,횡성군,강원도,대한민국,OFF-AR-10004148,사무용품,필기구,"Sanford Pens, Easy-Erase",Marco,,23194.8,2,0,4406.4
IN-2021-60539,10/15/21,10/21/21,표준 배송,MG-18205,송승환,기업 고객,횡성군,강원도,대한민국,FUR-CH-10004913,가구,의자,"Office Star Rocking Chair, Red",Marco,,862369.2,6,0,94737.6
IN-2021-60539,10/15/21,10/21/21,표준 배송,MG-18205,송승환,기업 고객,횡성군,강원도,대한민국,OFF-BI-10002190,사무용품,바인더,"Wilson Jones Binder, Durable",Marco,,29620.8,2,0,8568
IN-2021-49129,3/22/21,3/26/21,표준 배송,MV-18190,배재민,소비자,금정구,부산광역시,대한민국,TEC-CO-10003992,사무기기,복사기,"HP Ink, Color",Kai,,796456.8,6,0,55630.8
IN-2021-49129,3/22/21,3/26/21,표준 배송,MV-18190,배재민,소비자,금정구,부산광역시,대한민국,OFF-SU-10004766,사무용품,일반 사무용품,"Kleencut Shears, Easy Grip",Kai,,98715.6,2,0,45349.2
IN-2021-49129,3/22/21,3/26/21,표준 배송,MV-18190,배재민,소비자,금정구,부산광역시,대한민국,OFF-EN-10004550,사무용품,봉투,"GlobeWeis Interoffice Envelope, Recycled",Kai,,95104.8,2,0,30416.4
ID-2021-21402,7/28/21,8/1/21,빠른 배송,MW-18220,구승혁,소비자,용산구,서울특별시,대한민국,FUR-CH-10001695,가구,의자,"Harbour Creations Chairmat, Set of Two",Simon,,272646,4,0.1,-27356.4
ID-2021-21402,7/28/21,8/1/21,빠른 배송,MW-18220,구승혁,소비자,용산구,서울특별시,대한민국,TEC-PH-10004221,사무기기,전화기,"Samsung Speaker Phone, Cordless",Simon,,347251.86,3,0.1,115732.26
IN-2021-19729,10/25/21,10/31/21,표준 배송,PP-18955,권동탁,홈 오피스,구리시,경기도,대한민국,TEC-CO-10002526,사무기기,복사기,"Sharp Wireless Fax, Digital",Simon,,1450684.8,4,0,536724
IN-2021-30719,12/17/21,12/20/21,빠른 배송,BF-11020,김새봄,기업 고객,장성군,전라남도,대한민국,OFF-BI-10000621,사무용품,바인더,"Ibico 3-Hole Punch, Economy",Edwin,,103115.88,4,0.17,39712.68
IN-2021-63808,6/29/21,7/6/21,표준 배송,AC-10615,전두환,기업 고객,사상구,부산광역시,대한민국,OFF-FA-10001304,사무용품,파스너,"Stockwell Push Pins, Assorted Sizes",Kai,Yes,31478.22,3,0.1,4856.22
IN-2021-23264,4/15/21,4/22/21,표준 배송,LW-16990,서윤아,기업 고객,서구,광주광역시,대한민국,TEC-PH-10002602,사무기기,전화기,"Nokia Headset, Cordless",Edwin,,627581.52,9,0.1,229903.92
IN-2021-50613,11/5/21,11/10/21,빠른 배송,JK-15325,이우준,기업 고객,계룡시,충청남도,대한민국,TEC-CO-10000560,사무기기,복사기,"Hewlett Ink, High-Speed",Luke,Yes,1048723.2,7,0,20777.4
IN-2021-50613,11/5/21,11/10/21,빠른 배송,JK-15325,이우준,기업 고객,계룡시,충청남도,대한민국,OFF-SU-10000707,사무용품,일반 사무용품,"Stiletto Shears, Serrated",Luke,Yes,137057.4,3,0,58843.8
IN-2021-50613,11/5/21,11/10/21,빠른 배송,JK-15325,이우준,기업 고객,계룡시,충청남도,대한민국,OFF-ST-10003334,사무용품,수납용품,"Smead Trays, Wire Frame",Luke,Yes,242505,5,0,43605
IN-2021-36865,12/9/21,12/12/21,빠른 배송,TZ-21445,김수찬,기업 고객,성남시,경기도,대한민국,OFF-FA-10000697,사무용품,파스너,"Advantus Rubber Bands, 12 Pack",Simon,,114382.8,7,0,15850.8
IN-2021-36865,12/9/21,12/12/21,빠른 배송,TZ-21445,김수찬,기업 고객,성남시,경기도,대한민국,FUR-CH-10004694,가구,의자,"Office Star Rocking Chair, Black",Simon,,423748.8,3,0,152479.8
ID-2021-56941,12/15/21,12/20/21,빠른 배송,NC-18625,유원경,기업 고객,서대문구,서울특별시,대한민국,OFF-AP-10004466,사무용품,가전,"Cuisinart Toaster, Black",Simon,,145659.06,3,0.1,-1679.94
IN-2021-65033,2/16/21,2/21/21,표준 배송,BW-11110,노희도,기업 고객,공주시,충청남도,대한민국,TEC-MA-10002464,사무기기,전산기기,"Panasonic Printer, Durable",Luke,,489495.96,2,0.1,59810.76
IN-2021-65033,2/16/21,2/21/21,표준 배송,BW-11110,노희도,기업 고객,공주시,충청남도,대한민국,FUR-CH-10001913,가구,의자,"Office Star Swivel Stool, Adjustable",Luke,,485888.22,3,0.1,16147.62
IN-2021-65033,2/16/21,2/21/21,표준 배송,BW-11110,노희도,기업 고객,공주시,충청남도,대한민국,FUR-CH-10001664,가구,의자,"Novimex Swivel Stool, Black",Luke,,297487.08,2,0.1,39651.48
IN-2021-68302,6/4/21,6/7/21,빠른 배송,SF-20065,이유경,소비자,청주시,충청북도,대한민국,OFF-PA-10004613,사무용품,종이,"Green Bar Note Cards, Premium",Luke,,164083.32,6,0.1,1780.92
IN-2021-65320,6/26/21,6/30/21,표준 배송,GW-14605,최범준,소비자,중구,대전광역시,대한민국,FUR-BO-10000175,가구,책장,"Ikea Stackable Bookrack, Metal",Luke,,448130.88,4,0.1,89621.28
ID-2021-52937,11/8/21,11/10/21,특급 배송,MG-17680,남유비,홈 오피스,양평군,경기도,대한민국,TEC-PH-10001614,사무기기,전화기,"Motorola Audio Dock, VoIP",Simon,,353858.4,4,0.5,-155815.2
ID-2021-23698,12/14/21,12/20/21,표준 배송,NW-18400,손민,소비자,강남구,서울특별시,대한민국,OFF-EN-10002003,사무용품,봉투,"Ames Clasp Envelope, Set of 50",Simon,,7784.64,2,0.47,-599.76
